"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @jawapos: Media Asing Kagumi Sirkuit Mandalika, Sebut Surga Baru Dunia World Superbike https://t.co/unO5NTCDFU",FALSE,0,NA,2021-11-28 13:03:47,FALSE,NA,"1464943101567401987",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdjiSoerachmat1",3,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 13:03:23,FALSE,NA,"1464943001160101888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LC01L",163,TRUE,FALSE,NA,NA
"RT @humaskedirires: “Pengamanan di WSBK Mandalika luar biasa,” kata Fonda dlm kterangan tertulisnya, Minggu (21/11) pagi. Dia mengaku menya…",FALSE,0,NA,2021-11-28 13:03:05,FALSE,NA,"1464942926501335040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonaytoni",11,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 13:02:07,FALSE,NA,"1464942683047088131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RatnaIntanKurn1",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 13:00:20,FALSE,NA,"1464942234403364866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UjiGt",163,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 13:00:14,FALSE,NA,"1464942209984126978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","And_Hongg",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:59:15,FALSE,NA,"1464941963145187330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We3ey",123,TRUE,FALSE,NA,NA
"RT @CNNIndonesia: Silaturahmi Hangat Redding pada Fan Indonesia Usai WSBK Mandalika https://t.co/K1o8PUzOpo",FALSE,0,NA,2021-11-28 12:59:15,FALSE,NA,"1464941961425481730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rezhaandryandas",2,TRUE,FALSE,NA,NA
"@FerdinandHaean3 Balapan di Mandalika, kau bilang kebutuhan. Padahal rakyatnya miskin.
Balapan di Jakarta, Kota Kay… https://t.co/sF50yHwtN9",FALSE,0,"FerdinandHaean3",2021-11-28 12:59:15,TRUE,"1464932151279845381","1464941961266143243","1266163382807224320","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asasfuro",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:58:28,FALSE,NA,"1464941763315986436",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","th0k1ng",163,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:57:03,FALSE,NA,"1464941408217755655",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NalarNatural",123,TRUE,FALSE,NA,NA
"@CNNIndonesia Bubarkan saja mandalika,karena tempatnya sangat buruk,terlalu tergesa gesa,",FALSE,0,"CNNIndonesia",2021-11-28 12:56:42,FALSE,"1464916116547932175","1464941318530949123","17128975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZaemKribo",0,FALSE,FALSE,NA,NA
"RT @CNNIndonesia: Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/uwYCeEX0eJ",FALSE,0,NA,2021-11-28 12:55:57,FALSE,NA,"1464941129888002051",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rezhaandryandas",29,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:55:06,FALSE,NA,"1464940916620161028",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wakarudesuyo",123,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:53:16,FALSE,NA,"1464940456928636931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PromotheusA",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:53:06,FALSE,NA,"1464940413945466884",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArisSummerScent",163,TRUE,FALSE,NA,NA
"RT @CNNIndonesia: Pembalap Argentina Mengaku Sengsara di Supersport Mandalika https://t.co/rwiTNNumuj",FALSE,0,NA,2021-11-28 12:52:59,FALSE,NA,"1464940385524879371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diditaditamaa",6,TRUE,FALSE,NA,NA
"RT @CNNIndonesia: Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/uwYCeEX0eJ",FALSE,0,NA,2021-11-28 12:52:51,FALSE,NA,"1464940348757532679",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dijei_Mc",29,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:52:19,FALSE,NA,"1464940217945640961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Widyarenee",123,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 12:50:22,FALSE,NA,"1464939724557074433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kawanlangitku",48,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 12:50:14,FALSE,NA,"1464939691724005382",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bali_id",48,TRUE,FALSE,NA,NA
"Netizen Marah, Sirkuit Mandalika Digunakan Freestyle Motor https://t.co/JHI6ymYQuw",FALSE,0,NA,2021-11-28 12:48:59,FALSE,NA,"1464939378292240388",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","KoranNTBcom",0,FALSE,FALSE,NA,NA
"RT @papa_sheva: @SantorinisSun Bagi para pembalap, berlaga di trek kering atau basah itu hal biasa. Mereka biasa menghadapi situasi spt itu…",FALSE,0,NA,2021-11-28 12:48:37,FALSE,NA,"1464939286952701955",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omlaedo",4,TRUE,FALSE,NA,NA
"@hansssolo Mandalika ketua streering comiteenya siapa ya?",FALSE,1,"hansssolo",2021-11-28 12:48:17,FALSE,"1464925374270246913","1464939202374561799","219548433","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_69jakarta",0,FALSE,FALSE,NA,NA
"@kangdede78 @aniesbaswedan Apakah mandalika memcukupi kebutuhan kalimantan",FALSE,0,"kangdede78",2021-11-28 12:48:06,FALSE,"1464865516300869635","1464939154295255040","235931838","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akipageto117",0,FALSE,FALSE,NA,NA
"RT @oceanflyer1: @Aswicahyono (2021) Saat venue WSBK Mandalika banjir, netizen menyalahkan pawang hujan<U+0001F923>

Kelihatannya 44 tahun tidak cukup…",FALSE,0,NA,2021-11-28 12:47:34,FALSE,NA,"1464939020132093956",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NisrinaUlvi",2,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:45:47,FALSE,NA,"1464938571387658245",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GhombunShmily",163,TRUE,FALSE,NA,NA
"RT @ScherazadeMS: Ricardo Gelael: ""Saya mau bawa Asian Le Mans ke Mandalika (Pertamina Mandalika International Street Circuit) pada 2023 ka…",FALSE,0,NA,2021-11-28 12:45:29,FALSE,NA,"1464938498301906944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DGL211",19,TRUE,FALSE,NA,NA
"RT @CNNIndonesia: Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/uwYCeEX0eJ",FALSE,0,NA,2021-11-28 12:44:57,FALSE,NA,"1464938361395765252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panjianom102",29,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:44:39,FALSE,NA,"1464938285260632072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kankali1",163,TRUE,FALSE,NA,NA
"@keuangannews_id kenapa gak nanya juga manfaat Super Bike d Mandalika apa?",FALSE,0,"keuangannews_id",2021-11-28 12:44:13,FALSE,"1464626367304196097","1464938178159149058","1226436091617505281","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedyulinwae",0,FALSE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:42:51,FALSE,NA,"1464937835157286914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Titiektitiek2",123,TRUE,FALSE,NA,NA
"mau ikut nonton motogp di mandalika tapi katanya jalan jauh cewe gakuat",FALSE,0,NA,2021-11-28 12:42:25,FALSE,NA,"1464937723622412288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyutyypie",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:42:03,FALSE,NA,"1464937633763586049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Titiektitiek2",163,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 12:41:39,FALSE,NA,"1464937530323660808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JauryJss",48,TRUE,FALSE,NA,NA
"@YRadianto Siip Selamat untuk Mandalika NKRI.",FALSE,8,"YRadianto",2021-11-28 12:40:45,FALSE,"1464928162870009860","1464937307308388355","2542665199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","620993cb4e57430",0,FALSE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 12:39:01,FALSE,NA,"1464936869997604866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nahak_Erwin07",79,TRUE,FALSE,NA,NA
"@k0pi_pahitku Pawang hujan Mandalika",FALSE,0,"k0pi_pahitku",2021-11-28 12:38:45,FALSE,"1464923255009996804","1464936801429180427","1250780769531781122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unlimitedson_",0,FALSE,FALSE,NA,NA
"RT @SantorinisSun: Sirkuit Mandalika...surga baru dunia WSBK!
Sisi positif &amp; kekaguman lbh mendominasi dibanding kekecewaan soal cuaca yg s…",FALSE,0,NA,2021-11-28 12:37:38,FALSE,NA,"1464936519311900673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mbud28227039",39,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:37:37,FALSE,NA,"1464936515167948804",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aripinipin123",163,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:37:34,FALSE,NA,"1464936503922937859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cintada16",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:37:28,FALSE,NA,"1464936477675036681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edikadina02",123,TRUE,FALSE,NA,NA
"RT @KuKantor: @bangzul_ntb Mohon maaf Gub ...semoga fasilitas luar sirkuit #Mandalika  , berharap dibuatkan trotoar dan taman dan diseberan…",FALSE,0,NA,2021-11-28 12:36:40,FALSE,NA,"1464936276658774020",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alva1588",2,TRUE,FALSE,NA,NA
"RT @bangzul_ntb: Ketika Pak Menteri PU di acara Mandalika menjelaskan progress By Pass dari Bandara ke Mandalika, ada yang nyeletuk kapan T…",FALSE,0,NA,2021-11-28 12:36:26,FALSE,NA,"1464936219926675461",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alva1588",3,TRUE,FALSE,NA,NA
"@kangdede78 Smg Event Formula E yg diselenggarakan di Jakarta, sirkuitnya jg membanggakan kita ya @kangdede78, krn… https://t.co/gSnajN15Lz",FALSE,0,"kangdede78",2021-11-28 12:36:26,TRUE,"1464911362010738689","1464936218928418821","235931838","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NugrohoAlamsya1",0,FALSE,FALSE,NA,NA
"RT @bangzul_ntb: Kalau ada yg bertanya lalu Pulau Sumbawa dapat apa? Tentu saja banyak lah :) nggak mungkin disebut satu2. Semua dapat seca…",FALSE,0,NA,2021-11-28 12:36:20,FALSE,NA,"1464936191933829127",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alva1588",7,TRUE,FALSE,NA,NA
"RT @bangzul_ntb: Tak heran kalau hari ini di Istana Bogor Pak Presiden Memanggil Menko Ekuin, Mensesneg, Mensekab, Menteri BUMN, Menkeu, Me…",FALSE,0,NA,2021-11-28 12:36:04,FALSE,NA,"1464936126318215168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alva1588",2,TRUE,FALSE,NA,NA
"RT @bangzul_ntb: Betul bahwa di Zaman Pak Jokowi banyak program pembangunan Infrastruktur, pembangunan Desa dll tetapi tidak ada yg mampu m…",FALSE,0,NA,2021-11-28 12:35:52,FALSE,NA,"1464936077332865028",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alva1588",3,TRUE,FALSE,NA,NA
"RT @bangzul_ntb: Kesuksesan WSBK di Mandalika kemarin bukan hanya kesuksesan Loteng atau NTB, tapi kesuksesan Indonesia ! Kesuksesan Pak Jo…",FALSE,0,NA,2021-11-28 12:35:44,FALSE,NA,"1464936042377535492",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alva1588",33,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:35:12,FALSE,NA,"1464935907526516739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heffheven",123,TRUE,FALSE,NA,NA
"Dampak ekonominya apa kalau boleh tahu? Dan kira2 memicu perputaran uang berapa banyak? Apakah sebanding dgn biaya… https://t.co/ib4CdE34Lr",FALSE,0,NA,2021-11-28 12:34:58,TRUE,NA,"1464935849653538818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wisanggeni_11",0,FALSE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 12:34:54,FALSE,NA,"1464935834751098883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudi732002",79,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:33:34,FALSE,NA,"1464935498644791303",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","love_bry_bry",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:33:25,FALSE,NA,"1464935461562970116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anti_qadrun",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:32:25,FALSE,NA,"1464935207706923011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicho_KRS",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:32:16,FALSE,NA,"1464935171149365253",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoTotheJek",123,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:32:08,FALSE,NA,"1464935135980126211",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sig4rpenjalin",163,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:31:49,FALSE,NA,"1464935055352950787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeepi13",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:30:52,FALSE,NA,"1464934819385675781",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evereeze",123,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:30:26,FALSE,NA,"1464934707930402822",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heffheven",163,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 12:30:20,FALSE,NA,"1464934682802343938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Endah_Wal",48,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 12:29:45,FALSE,NA,"1464934537725550593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CenHandoko",48,TRUE,FALSE,NA,NA
"RT @bangzul_ntb: Kesuksesan WSBK di Mandalika kemarin bukan hanya kesuksesan Loteng atau NTB, tapi kesuksesan Indonesia ! Kesuksesan Pak Jo…",FALSE,0,NA,2021-11-28 12:29:39,FALSE,NA,"1464934512505221120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrowDits",33,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:29:23,FALSE,NA,"1464934446386188293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TotoForiana",163,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:29:16,FALSE,NA,"1464934414429786116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruhulmaani",123,TRUE,FALSE,NA,NA
"RT @papa_sheva: @SantorinisSun Bagi para pembalap, berlaga di trek kering atau basah itu hal biasa. Mereka biasa menghadapi situasi spt itu…",FALSE,0,NA,2021-11-28 12:28:25,FALSE,NA,"1464934200700669955",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dergrosenjoe135",4,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:27:09,FALSE,NA,"1464933880968794123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hadisang70",163,TRUE,FALSE,NA,NA
"RT @papa_sheva: @SantorinisSun Bagi para pembalap, berlaga di trek kering atau basah itu hal biasa. Mereka biasa menghadapi situasi spt itu…",FALSE,0,NA,2021-11-28 12:26:52,FALSE,NA,"1464933813474107393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantorinisSun",4,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:26:39,FALSE,NA,"1464933757392019457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinagaArmy",163,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:26:39,FALSE,NA,"1464933755110391809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hadisang70",123,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 12:26:28,FALSE,NA,"1464933710885638152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alg3ra",163,TRUE,FALSE,NA,NA
"Jelang Tes MotoGP Indonesia 2022 di Sirkuit Mandalika, Marquez Udah Kembali ke Trek 

https://t.co/ADWpmW2OPP",FALSE,1,NA,2021-11-28 12:25:56,FALSE,NA,"1464933577846448133",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","motorplusweekly",0,FALSE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 12:25:31,FALSE,NA,"1464933473349603330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merbabumerapi1",123,TRUE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 12:25:16,FALSE,NA,"1464933410657300480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RelawanNusanta1",79,TRUE,FALSE,NA,NA
"Pembangunan kawasan Mandalika merupakan upaya pemerintah untuk membangkitkan pariwisata Indonesia di mata dunia mel… https://t.co/kmixrEglRf",FALSE,0,"pajakpsidempuan",2021-11-28 12:25:05,TRUE,"1464933357318402050","1464933361097404427","1198767792318664705","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpsidempuan",0,FALSE,FALSE,NA,NA
"Ajang balap motor kelas dunia Superbike akan diadakan di Sirkuit Mandalika, Lombok minggu ini. Balapan ini menjadi… https://t.co/vzR2YJJcyK",FALSE,0,NA,2021-11-28 12:25:04,TRUE,NA,"1464933357318402050",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpsidempuan",0,FALSE,FALSE,NA,NA
"@SantorinisSun Bagi para pembalap, berlaga di trek kering atau basah itu hal biasa. Mereka biasa menghadapi situasi… https://t.co/QUxFga4vHk",FALSE,9,"SantorinisSun",2021-11-28 12:23:54,TRUE,"1464850324322021379","1464933066837671937","980685208969031680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","papa_sheva",4,FALSE,FALSE,NA,NA
